altura,angulo,distancia,x,y,z
0.0,36,4.0776155872833915,3.2988603066404454,2.3967623067230894,0.0
0.0,37,4.284990878216098,3.4221458755721104,2.5787718845799366,0.0
0.0,38,3.46091181810365,2.727235729950267,2.1307500759056994,0.0
0.0,39,4.2437182443222135,3.2979884951362752,2.6706584250221845,0.0
0.0,40,2.921228245054028,2.2377906642058423,1.8777293209870825,0.0
0.0,41,4.594786482854691,3.467729377688531,3.014451158360357,0.0
0.0,42,3.7711345007386083,2.8024990904031735,2.523381515140035,0.0
0.0,43,4.371297096892411,3.1969643126893983,2.9812174514265846,0.0
0.0,44,0.576575170132057,0.4147534677630177,0.4005227681310538,0.0
0.0,45,0.9345781284388957,0.6608465321677753,0.6608465321677753,0.0
0.0,46,0.6216476849065458,0.43183276779678925,0.44717592154165936,0.0
0.0,47,1.474723691784751,1.0057591393425136,1.0785446308522664,0.0
0.0,48,0.6778856886685286,0.45359406190076473,0.5037672417991969,0.0
0.0,49,0.5308382055701921,0.3482611976974435,0.40062867929208923,0.0
0.0,50,0.9666605039517747,0.6213573947135468,0.7405049074348479,0.0
0.0,51,1.2542537975880683,0.7893274903738668,0.9747382734376363,0.0
0.0,52,1.3976727071242734,0.8604932408905369,1.101381123236546,0.0
0.0,53,0.6942056150461423,0.4177833682912761,0.5544172554500705,0.0
0.0,54,1.3116879265524815,0.7709908188376413,1.0611778238973955,0.0
0.0,55,0.7725794262334053,0.4431333540970924,0.6328600163747102,0.0
0.0,56,1.0730583948061134,0.6000466393852895,0.8896057268398698,0.0
0.0,57,0.7317686385469588,0.3985497651524758,0.6137128196948277,0.0
0.0,58,2.408815388223049,1.2764776782007798,2.042791303974859,0.0
0.0,59,2.0330010350436245,1.047072939379016,1.742622009532944,0.0
0.0,60,3.0693721336810804,1.5346860668405407,2.6581542414358617,0.0
0.0,61,0.6488244065434434,0.3145563141428819,0.5674746124359187,0.0
0.0,62,0.5347143842002804,0.2510331975946009,0.472124778396681,0.0
0.0,63,2.6883653713303723,1.2204923384127682,2.3953510852574458,0.0
0.0,64,2.3551361364491674,1.0324237289796188,2.1167823376645343,0.0
0.0,65,4.85289316838276,2.0509212752352375,4.398214868162256,0.0
0.0,66,0.6555351432820145,0.26663016359674024,0.5988611524703759,0.0
0.0,67,0.9949268778091072,0.3887489017306622,0.9158350198535662,0.0
0.0,68,3.4768408271356437,1.302447498102645,3.2236706798188037,0.0
0.0,69,2.3720822586673496,0.8500782551914029,2.21452956673311,0.0
0.0,70,0.5211710531500755,0.17825099829557858,0.4897405928123464,0.0
0.0,71,2.2314676113607574,0.7264947919616417,2.109894077389833,0.0
0.0,72,3.384727882046029,1.0459384368869455,3.21906750810577,0.0
0.0,73,1.5787463763367042,0.46158076937440556,1.5097626681501983,0.0
0.0,74,0.696046974906797,0.1918565476877307,0.6690832955516441,0.0
0.0,75,1.7164449536076212,0.444248643863765,1.657958510093143,0.0
0.0,76,0.8337373432387731,0.20169931850855477,0.8089717809812851,0.0
0.0,77,4.125147869382577,0.9279563625419586,4.019420596738977,0.0
0.0,78,1.660146397019656,0.34516384440936804,1.6238682151116484,0.0
0.0,79,2.241044963273392,0.42761153803586194,2.1998706552776337,0.0
0.0,80,3.907572038303134,0.678542763553592,3.848207238774643,0.0
0.0,81,4.694524744265393,0.7343854669872836,4.6367273545462995,0.0
0.0,82,3.440452437538866,0.47881843443789995,3.406970190918841,0.0
0.0,83,0.6066273703720647,0.07392927931883475,0.6021056619430878,0.0
0.0,84,1.0156657583168314,0.1061659809104343,1.0101018350219098,0.0
0.0,85,4.967881081735564,0.4329793655607025,4.9489767943752545,0.0
0.0,86,0.8683860716251619,0.06057555020508466,0.8662707267996143,0.0
0.0,87,4.836863867260756,0.25314189571003565,4.830235113433817,0.0
0.0,88,1.0349014070935612,0.036117538244275466,1.03427097311846,0.0
0.0,89,1.5103153404127065,0.026358637169346888,1.5100853120709852,0.0
0.0,90,4.927989104933033,3.0175230417946347e-16,4.927989104933033,0.0
0.0,91,3.923380159853008,-0.06847242515772892,3.922782610051344,0.0
0.0,92,0.6428800686827043,-0.022436190837095627,0.642488443514901,0.0
0.0,93,2.5397464233897136,-0.13292005768269718,2.5362657891842626,0.0
0.0,94,0.5588540121936587,-0.03898368522838605,0.5574926719078593,0.0
0.0,95,2.359804871314375,-0.2056705462989464,2.350825101334454,0.0
0.0,96,1.1393229744308542,-0.11909167968278933,1.133081643967592,0.0
0.0,97,4.590619929041102,-0.5594558365748233,4.556402144217705,0.0
0.0,98,4.931484796457776,-0.6863300314604455,4.883491925416658,0.0
0.0,99,2.4407890914398824,-0.381823535795429,2.4107389274669715,0.0
0.0,100,3.296123335913543,-0.5723658106468299,3.2460478160921196,0.0
0.0,101,3.2051073907081067,-0.6115633212949527,3.1462205405880903,0.0
0.0,102,3.798088804316749,-0.7896670651814972,3.715091451316357,0.0
0.0,103,1.8741823664852504,-0.42159929937353713,1.826147193851579,0.0
0.0,104,1.6224422961103246,-0.39250431577608724,1.5742488260452627,0.0
0.0,105,2.0169691641601166,-0.522030033069151,1.9482426064909322,0.0
0.0,106,0.9180874501163679,-0.25305919715884667,0.8825222993185466,0.0
0.0,107,1.6312054095848263,-0.47691830635326554,1.5599294911386008,0.0
0.0,108,2.856784627798174,-0.8827949992587444,2.716963635919279,0.0
0.0,109,0.8808782351331336,-0.2867859013137716,0.8328867341595205,0.0
0.0,110,2.5220105192412556,-0.8625783992597384,2.3699146744754453,0.0
0.0,111,2.965577870978445,-1.0627680608394623,2.7686054535987203,0.0
0.0,112,4.46234732556483,-1.6716247302684468,4.137416393732994,0.0
0.0,113,4.110548059673809,-1.606119082065742,3.783779439279252,0.0
0.0,114,1.534797806588606,-0.624258507651951,1.4021075646088481,0.0
0.0,115,4.04054212605401,-1.7076068898030154,3.661974792692371,0.0
0.0,116,0.9105463707839311,-0.39915725676518443,0.818393656939911,0.0
0.0,117,4.455773030093951,-2.0228786246583472,3.9701228401162836,0.0
0.0,118,4.314550348356159,-2.025558694761176,3.8095218443497147,0.0
0.0,119,2.817129972504381,-1.3657717121544228,2.463917391525396,0.0
0.0,120,0.6180764703020458,-0.3090382351510228,0.5352699247629898,0.0
0.0,121,4.805017623151681,-2.4747670265369264,4.1187039858630055,0.0
0.0,122,0.7578231280855954,-0.4015850744540244,0.6426704609962965,0.0
0.0,123,0.7385426799673924,-0.4022391725348526,0.6193940088601886,0.0
0.0,124,1.9215441782810774,-1.0745138682003057,1.5930323211194168,0.0
0.0,125,3.4157648579760362,-1.9592022346510323,2.7980307662215673,0.0
0.0,126,3.781233807236856,-2.222553467363544,3.0590824097597005,0.0
0.0,127,4.842210891855942,-2.9141152599893845,3.867161565373926,0.0
0.0,128,4.279251000374497,-2.634569984179362,3.372095805677427,0.0
0.0,129,0.7216508114784941,-0.4541495708810783,0.5608280137226577,0.0
0.0,130,3.7412640767731675,-2.404838193115142,2.8659745562527386,0.0
0.0,131,2.511236412873318,-1.6475193225952733,1.895254178999762,0.0
0.0,132,4.544813889557924,-3.0410740737080544,3.3774549247827608,0.0
0.0,133,4.096312549058548,-2.7936784407613624,2.9958533457430296,0.0
0.0,134,1.2717191897317512,-0.8834103800204948,0.9147982280284691,0.0
0.0,135,0.5712975187090251,-0.40396834955420013,0.4039683495542002,0.0
0.0,136,1.426414822193625,-1.026076953396855,0.9908709959835837,0.0
0.0,137,0.5615871324640425,-0.41071882810927285,0.3830015033726781,0.0
0.0,138,0.7988568366171218,-0.5936663244292542,0.5345395594795341,0.0
0.0,139,1.3935872738916228,-1.051753666482544,0.9142755137228662,0.0
0.0,140,0.8775226373022538,-0.6722213400165018,0.5640606784773439,0.0
0.0,141,1.2940038311170348,-1.0056298514624518,0.81434299701856,0.0
0.0,142,0.9203384582077008,-0.7252366020254988,0.5666169329790949,0.0
0.0,143,0.6319018486961541,-0.5046592552332804,0.380288025702898,0.0
0.0,144,1.101285281222772,-0.8909585081642156,0.6473192468695144,0.0
0.0,145,0.54081105216718,-0.4430064789568261,0.3101964760413107,0.0
0.0,146,3.8070812631279813,-3.1562134089034033,2.1288928252776143,0.0
0.0,147,0.7347275868180523,-0.6161944025218666,0.4001613238835037,0.0
0.0,148,3.4281721189657977,-2.907254838785485,1.8166544469471424,0.0
0.0,149,1.9223605289264563,-1.6477845855561752,0.9900888661013559,0.0
0.0,150,0.6171732520732853,-0.5344877148317221,0.3085866260366426,0.0
0.0,151,4.7358598209832445,-4.142076329681596,2.2959904013507733,0.0
0.0,152,4.779507697736005,-4.220054816766718,2.2438429482033166,0.0
0.0,153,0.8089048464883349,-0.7207394956686966,0.36723511549898064,0.0
0.0,154,1.3615578291971149,-1.223760070574385,0.5968676670047859,0.0
0.0,155,2.261535550328455,-2.0496472799228944,0.9557662231446079,0.0
0.0,156,2.1605319995614334,-1.973744194290833,0.8787675327594642,0.0
0.0,157,3.7442741083583138,-3.4466224894001365,1.4630044477320132,0.0
0.0,158,0.5599133272214771,-0.5191425969565241,0.2097472241186065,0.0
0.0,159,0.9513757200004547,-0.8881857504371069,0.3409425660237466,0.0
0.0,160,1.088366420597857,-1.0227298941469785,0.37224323916372426,0.0
0.0,161,4.326627193737805,-4.090906381372238,1.4086120304893635,0.0
0.0,162,1.2769126735483645,-1.2144161189180382,0.3945877164591941,0.0
0.0,163,1.3651401287506015,-1.305489997680191,0.3991283466282295,0.0
0.0,164,1.1583949168758507,-1.113520662362408,0.3192969118795121,0.0
0.0,165,3.328151793267895,-3.2147477709277354,0.8613890690898395,0.0
0.0,166,2.4980753746508646,-2.4238718599390427,0.6043391299863873,0.0
0.0,167,3.7967130207846536,-3.6994035120328888,0.8540745970665892,0.0
0.0,168,4.428600768263488,-4.33182521608482,0.9207578736864896,0.0
0.0,169,4.486177586745171,-4.403753868922701,0.856003038407619,0.0
0.0,170,2.06827862501933,-2.0368568253084653,0.35915281414207084,0.0
0.0,171,3.1502367977784647,-3.111452155279552,0.49280560821052444,0.0
0.0,172,4.175604696555467,-4.134967998686213,0.581131854003037,0.0
0.0,173,0.6889946633436643,-0.6838590016031623,0.08396732723134305,0.0
0.0,174,3.0314242229117676,-3.0148177638355063,0.31687011553330846,0.0
0.0,175,4.998306186169945,-4.979286122101672,0.43563108813585627,0.0
0.0,176,2.174176409409035,-2.1688802249494383,0.15166287961803845,0.0
0.0,177,3.4726755306342945,-3.467916349510918,0.1817457946172181,0.0
0.0,178,1.9645362451352542,-1.9633395027347107,0.06856132620904178,0.0
0.0,179,1.6012732551797122,-1.6010293735070071,0.027946071666548215,0.0
0.0,180,2.8015766045661428,-2.8015766045661428,3.430941821348037e-16,0.0
0.0,181,4.913050829912448,-4.912302548474156,-0.08574455993066572,0.0
0.0,182,3.6224697419542466,-3.620263031263305,-0.1264223708142415,0.0
0.0,183,1.2641955668854654,-1.262463030797627,-0.06616288387104095,0.0
0.0,184,3.294118579241392,-3.2860942719441804,-0.2297860961828874,0.0
0.0,185,2.2449941748591193,-2.236451294241508,-0.195664134774012,0.0
0.0,186,3.058252925403895,-3.041499495888248,-0.3196744785762749,0.0
0.0,187,1.056388481169649,-1.0485143216231563,-0.12874137058090593,0.0
0.0,188,0.9942285671915295,-0.9845528031204545,-0.13836987275912802,0.0
0.0,189,0.670075627516377,-0.661825884614896,-0.10482292232702134,0.0
0.0,190,3.558165609581703,-3.5041090788174705,-0.6178689739410056,0.0
0.0,191,4.425013562994074,-4.343713600559585,-0.844332392482484,0.0
0.0,192,2.291296033951147,-2.2412257181801984,-0.4763872325828094,0.0
0.0,193,3.714332393862123,-3.619134295241335,-0.8355429881828565,0.0
0.0,194,1.3840644453046091,-1.34295181616962,-0.3348354942401934,0.0
0.0,195,3.646446726283611,-3.5221970671045653,-0.9437698597139372,0.0
0.0,196,0.8311127314742941,-0.7989168337729086,-0.22908571568941793,0.0
0.0,197,2.3898242785061474,-2.2854003234513587,-0.6987169982946267,0.0
0.0,198,4.828218558276353,-4.591908721945917,-1.4920015870638998,0.0
0.0,199,1.030622418504702,-0.9744726411252886,-0.33553783873474724,0.0
0.0,200,4.049246089778079,-3.8050466703106554,-1.384923727986802,0.0
0.0,201,4.8078906245151956,-4.488552579786794,-1.7229939047455847,0.0
0.0,202,4.265147516809845,-3.954575914931714,-1.5977523816884724,0.0
0.0,203,4.022784595140626,-3.7029927442206567,-1.5718271645285624,0.0
0.0,204,0.9967423772995596,-0.9105694712219001,-0.4054116485542156,0.0
0.0,205,2.8241364182316775,-2.559536827497163,-1.193531623991676,0.0
0.0,206,3.9971344333087377,-3.592600630915288,-1.7522284053996606,0.0
0.0,207,4.2132806561641125,-3.754060552878872,-1.9127893906349105,0.0
0.0,208,3.7299132914107287,-3.29331796222362,-1.7510882219744608,0.0
0.0,209,0.8216408210831823,-0.7186232543095457,-0.3983393744482261,0.0
0.0,210,1.1626245747713246,-1.0068624168160476,-0.5813122873856624,0.0
0.0,211,1.2882441376298832,-1.1042407500975275,-0.6634947806590579,0.0
0.0,212,2.2094514991580274,-1.8737211374109266,-1.1708309127927732,0.0
0.0,213,2.8541614598094593,-2.3937012125063397,-1.554487743247705,0.0
0.0,214,4.195357675746633,-3.478109143501151,-2.346014239799043,0.0
0.0,215,1.1344984317223064,-0.9293267095879825,-0.6507215675131311,0.0
0.0,216,1.7098370407029417,-1.3832872235404485,-1.005016996348594,0.0
0.0,217,1.7563624870249464,-1.4026934506530997,-1.0570053307923073,0.0
0.0,218,2.7173267441805695,-2.141282695477431,-1.6729533922640767,0.0
0.0,219,2.8459981440356543,-2.211755963951343,-1.79104466493163,0.0
0.0,220,3.5331495548896132,-2.706549583231479,-2.2710647570525544,0.0
0.0,221,3.873756918090621,-2.923561457537232,-2.541413202227792,0.0
0.0,222,1.4082748352646086,-1.0465521566769238,-0.9423197944405287,0.0
0.0,223,1.2114985675063492,-0.886033961852091,-0.8262400362573962,0.0
0.0,224,0.7714982554836407,-0.5549694010612197,-0.535927720966225,0.0
0.0,225,4.562535681038465,-3.2261999194678825,-3.226199919467881,0.0
0.0,226,4.712657498957919,-3.2736869787574814,-3.3900021043648363,0.0
0.0,227,4.092004210807807,-2.7907401611397633,-2.992702426615522,0.0
0.0,228,4.380647371649021,-2.9312252320358474,-3.2554554264821176,0.0
0.0,229,4.888158123415399,-3.2069202719999668,-3.6891397653853684,0.0
0.0,230,4.358521562249511,-2.8016036567656046,-3.338821222975484,0.0
0.0,231,4.682405883895653,-2.946733501907274,-3.638912822571863,0.0
0.0,232,4.432949011643417,-2.7291959285518037,-3.4932114913653027,0.0
0.0,233,4.867971233175039,-2.929618220396741,-3.8877346887022965,0.0
0.0,234,4.51004718089405,-2.650939220072767,-3.6487048147761088,0.0
0.0,235,4.301526014750234,-2.4672539624117578,-3.523603828544933,0.0
0.0,236,4.576077123481368,-2.5589098531856083,-3.793739870275652,0.0
0.0,237,1.3175389941284137,-0.7175831663567686,-1.1049811764959196,0.0
0.0,238,1.312735449729243,-0.6956438036533659,-1.1132627988999342,0.0
0.0,239,2.841980698727016,-1.4637282680038937,-2.436052924175339,0.0
0.0,240,1.940544653250276,-0.9702723266251388,-1.6805609668928034,0.0
0.0,241,1.8640425221542847,-0.9037057472886427,-1.6303283248219613,0.0
0.0,242,0.6956470246810491,-0.3265864958243672,-0.6142198659216069,0.0
0.0,243,2.3371113363752314,-1.0610263435479517,-2.0823814484649263,0.0
0.0,244,1.3121915241475008,-0.5752269032474477,-1.1793899295080033,0.0
0.0,245,1.9439485510499201,-0.8215481575580681,-1.7618157094151556,0.0
0.0,246,3.2341420729627046,-1.3154440899870599,-2.954535800125904,0.0
0.0,247,4.991686724972567,-1.9504073871134586,-4.5948718572513645,0.0
0.0,248,2.3803649188756357,-0.8917003933467463,-2.20703592075867,0.0
0.0,249,4.4583020877059845,-1.5977125776247272,-4.162183564493917,0.0
0.0,250,2.945535122119885,-1.0074323446382336,-2.7678976185217756,0.0
0.0,251,1.6102428784253948,-0.5242438021567355,-1.5225145527777233,0.0
0.0,252,0.7677635503704712,-0.23725198472612166,-0.7301865275537389,0.0
0.0,253,3.6589617157857526,-1.0697768743595115,-3.499082490692583,0.0
0.0,254,4.060388094842331,-1.1191946380531619,-3.903095546215899,0.0
0.0,255,2.3408248790939883,-0.6058500599593294,-2.261063205536869,0.0
0.0,256,2.2868353537551465,-0.5532355437047819,-2.2189065704454753,0.0
0.0,257,3.4087906634475496,-0.7668110537800502,-3.3214235795826936,0.0
0.0,258,0.6509997009555404,-0.1353504485475224,-0.6367737955680868,0.0
0.0,259,0.946927404727984,-0.1806822667906653,-0.9295296812325371,0.0
0.0,260,4.046463972263977,-0.7026610947785278,-3.984989092170141,0.0
0.0,261,4.82412874306932,-0.7546599992072512,-4.764735713059443,0.0
0.0,262,4.042706854856696,-0.5626360492629211,-4.003363509647247,0.0
0.0,263,3.2036546904715264,-0.3904272936245849,-3.1797751342151845,0.0
0.0,264,4.182675885166413,-0.43720868262311685,-4.159762749026871,0.0
0.0,265,4.351912300430844,-0.37929414891672025,-4.335351960249459,0.0
0.0,266,4.5921470237680735,-0.32033198329264206,-4.580960784418677,0.0
0.0,267,1.6232048832794619,-0.08495197974464744,-1.6209803374007214,0.0
0.0,268,0.6826639342294788,-0.02382462772155789,-0.6822480738057084,0.0
0.0,269,0.9665592412885329,-0.016868784724679845,-0.9664120296344498,0.0
0.0,270,4.369077284446421,-8.025864767437078e-16,-4.369077284446421,0.0
0.0,271,1.5263332866279644,0.026638188876985405,-1.5261008186754497,0.0
0.0,272,0.9344897406084101,0.03261322162088449,-0.9339204747074992,0.0
0.0,273,2.9287461890311555,0.1532787323958234,-2.924732444166414,0.0
0.0,274,2.0305563253304473,0.14164444899388073,-2.0256099921773463,0.0
0.0,275,3.7774198599576936,0.32922383356436663,-3.7630456369563183,0.0
0.0,276,3.9630523046480306,0.41425176725418916,-3.9413422894621633,0.0
0.0,277,1.8525640969813082,0.22577077011506236,-1.8387553651276782,0.0
0.0,278,4.809230760276653,0.669315558140235,-4.762427657111715,0.0
0.0,279,4.320898668406802,0.6759374716852631,-4.267701235678454,0.0
0.0,280,4.732163614067389,0.8217315880045554,-4.660271415655835,0.0
0.0,281,0.6560153610123789,0.12517363198635356,-0.643962511128984,0.0
0.0,282,0.6613457202759323,0.13750150691765806,-0.6468937295434737,0.0
0.0,283,2.4569463632277175,0.5526926748743995,-2.3939749871120393,0.0
0.0,284,4.349431435155398,1.0522226975735758,-4.220234733261757,0.0
0.0,285,4.057442001950825,1.050143264503771,-3.919188018354323,0.0
0.0,286,2.3825819519045,0.6567285892402617,-2.2902847677997498,0.0
0.0,287,4.172077216835056,1.2197973281209562,-3.9897772847043886,0.0
0.0,288,0.998299089594605,0.308491384153771,-0.9494388543704685,0.0
0.0,289,4.322614386364612,1.40730558819868,-4.087112197460583,0.0
0.0,290,1.7322070422862355,0.5924497008724714,-1.6277421753097594,0.0
0.0,291,4.741210874678456,1.6990980195203982,-4.426301670495484,0.0
0.0,292,1.4911763184852904,0.5586044808502556,-1.382594606811903,0.0
0.0,293,3.030855697825136,1.1842496670993599,-2.7899173799620214,0.0
0.0,294,2.1163002987187003,0.8607768792411564,-1.9333365249021484,0.0
0.0,295,2.877798521488189,1.2162102087912938,-2.608171209547303,0.0
0.0,296,3.157849541627025,1.3843101249504015,-2.838256367122924,0.0
0.0,297,2.25245301095028,1.022592268081164,-2.0069503281844328,0.0
0.0,298,4.343305767224119,2.039058546195678,-3.8349113722208314,0.0
0.0,299,0.5698746807205857,0.27628072754814986,-0.49842362635799525,0.0
0.0,300,1.9043106774507432,0.9521553387253718,-1.6491814233702977,0.0
0.0,301,2.0459505948322203,1.053742455723467,-1.7537219487422153,0.0
0.0,302,2.2026083457787093,1.1672045939889697,-1.8679178142158894,0.0
0.0,303,3.221346094191058,1.754470828189643,-2.701648158363989,0.0
0.0,304,2.3128531898704257,1.2933310905452222,-1.9174421942063624,0.0
0.0,305,1.9144974460630317,1.0981106225160127,-1.5682644967285864,0.0
0.0,306,3.6119017547963495,2.1230225841985977,-2.9220899016429414,0.0
0.0,307,3.921134203605805,2.3597974715253147,-3.131557014660608,0.0
0.0,308,4.571103867841478,2.814252551142108,-3.6020790037123636,0.0
0.0,309,1.4336455370588432,0.9022223700087255,-1.11415183928609,0.0
0.0,310,3.3247535878684267,2.1371104115426913,-2.5469090107264933,0.0
0.0,311,1.8580231440978159,1.218972859758702,-1.402267867126258,0.0
0.0,312,2.9209977249321626,1.954528978856702,-2.1707243445145785,0.0
0.0,313,1.7204388615680426,1.173336482177197,-1.2582493298172595,0.0
0.0,314,0.8142519653433509,0.565626943388448,-0.5857238461754403,0.0
0.0,315,4.948158059876346,3.498876118521434,-3.498876118521436,0.0
0.0,316,4.721865843410919,3.3966260330251057,-3.2800836323098292,0.0
0.0,317,4.604268845188016,3.3673490631780796,-3.1401038017050795,0.0
0.0,318,4.16716087582227,3.096804041799166,-2.7883748836338658,0.0
0.0,319,4.83226220087172,3.6469545771462637,-3.1702492473314328,0.0
0.0,320,4.05223374071067,3.1041911392906374,-2.6047256400825565,0.0
0.0,321,4.116223328265457,3.1989063360164702,-2.5904232745924824,0.0
0.0,322,4.74419824227893,3.7384792321579057,-2.9208200890788403,0.0
0.0,323,4.733948548347823,3.780699413447405,-2.8489613552245503,0.0
0.0,324,4.095313360656743,3.313178106062083,-2.4071647969103602,0.0
0.0,325,4.795369270942382,3.9281365414130636,-2.7505108174144475,0.0
0.0,326,2.801243396379989,2.3223360254707073,-1.5664354281499815,0.0
0.0,327,3.555565498561148,2.9819481360454327,-1.936499762069067,0.0
0.0,328,1.1725659818785816,0.9943923485499213,-0.6213653023819836,0.0
0.0,329,3.8235827215103275,3.277450080408243,-1.969290684146026,0.0
0.0,330,1.6588301450375638,1.4365890461659547,-0.8294150725187827,0.0
0.0,331,2.7823318569398805,2.4334822738813697,-1.3489012509623088,0.0
0.0,332,1.0229710312317224,0.9032298095904635,-0.48025580871705104,0.0
0.0,333,3.655071109830516,3.256692205231408,-1.6593675597355366,0.0
0.0,334,3.2691806779185715,2.9383201295894863,-1.433114482839859,0.0
0.0,335,0.6871188872394047,0.6227411981250304,-0.29038898973432076,0.0
0.0,336,3.7032390276003166,3.383077192229072,-1.5062430105934432,0.0
0.0,337,2.7732991766360153,2.5528353521691085,-1.0836143169253645,0.0
0.0,338,4.640263725991657,4.302377607671387,-1.7382733869451632,0.0
0.0,339,1.6511310806877177,1.5414636585112247,-0.5917124598165739,0.0
0.0,340,3.135120024273292,2.9460491520877508,-1.0722742000451249,0.0
0.0,341,1.0936453168235996,1.0340619621739136,-0.3560560874289717,0.0
0.0,342,3.7194477890816042,3.5374050568256616,-1.1493725765165417,0.0
0.0,343,0.6178137251912124,0.5908182036995961,-0.18063125203525943,0.0
0.0,344,3.521618658847857,3.385197124452119,-0.9706896553206293,0.0
0.0,345,4.4995618660283165,4.346243013382184,-1.1645723055451649,0.0
0.0,346,4.128292374632729,4.005664447923922,-0.9987243168608041,0.0
0.0,347,1.4622772493684162,1.4247991782010792,-0.3289408089884725,0.0
0.0,348,1.370690671885145,1.3407377920526626,-0.2849826151797718,0.0
0.0,349,3.5338084309399647,3.4688824169072063,-0.6742824365608183,0.0
0.0,350,0.8266207331400601,0.8140625067969667,-0.14354118393147342,0.0
0.0,351,2.219425273756668,2.1921004657116328,-0.34719460539689284,0.0
0.0,352,4.359246363285189,4.316822477339138,-0.6066898342272897,0.0
0.0,353,1.094419303328171,1.086261667800353,-0.13337616190652288,0.0
0.0,354,0.7308823650197838,0.7268785149507215,-0.07639801044494612,0.0
0.0,355,1.2409985050216084,1.2362761310423087,-0.10816014645389185,0.0
0.0,356,3.150093113804343,3.1424196453022417,-0.21973938758464362,0.0
0.0,357,3.7465815426592144,3.741446982865845,-0.19608092767723564,0.0
0.0,358,1.7024306523435238,1.701393577588253,-0.059413972937699136,0.0
0.0,359,2.783615214430211,2.7831912563503103,-0.04858078408724227,0.0
0.0,0,2.3839106403286467,2.3839106403286467,0.0,0.0
0.0,1,2.6897132271235447,2.6893035707711355,0.04694196843949756,0.0
0.0,2,0.8584548230851354,0.857931875601585,0.02995964126750574,0.0
0.0,3,1.2134367953725453,1.211773822416966,0.06350637502619552,0.0
0.0,4,3.752068897943275,3.742929046686208,0.2617310955655292,0.0
0.0,5,2.9789349163099557,2.9675991695883557,0.2596312852279271,0.0
0.0,6,2.6675239135583797,2.652910938452274,0.2788321754139743,0.0
0.0,7,2.0549115140950955,2.0395945152785293,0.25043071697844677,0.0
0.0,8,2.8046346609727264,2.777340149247131,0.39032970282765617,0.0
0.0,9,4.8578340246652685,4.798026026708238,0.759932666902743,0.0
0.0,10,0.6045269148820712,0.5953427926804149,0.10497499711988317,0.0
0.0,11,4.227113908581309,4.149449920193116,0.8065713582386193,0.0
0.0,12,1.1253677988947746,1.1007758124320077,0.23397712186007275,0.0
0.0,13,1.8155268750278426,1.7689950388402147,0.40840468472713565,0.0
0.0,14,4.874637044102628,4.729839491039436,1.179281434069669,0.0
0.0,15,1.9479646824225487,1.8815893954509229,0.5041703589980391,0.0
0.0,16,4.780753739541593,4.595555447535212,1.3177543195794754,0.0
